timestamp,global_step,loss,grad_norm_pre_clip,step_seconds,total_seconds
2026-03-21T19:26:35.256507+00:00,349,0.32138389,0.0545179,5.321722,3839.758584
2026-03-21T19:26:40.594665+00:00,350,0.28562438,0.05932,5.338159,3845.096743
2026-03-21T19:31:33.555385+00:00,351,0.25816536,0.0257485,292.960719,4138.057462
2026-03-21T19:31:38.876394+00:00,352,0.28264862,0.0588703,5.321010,4143.378471
2026-03-21T19:31:44.243509+00:00,353,0.32103083,0.0552407,5.367114,4148.745585
2026-03-21T19:31:49.586394+00:00,354,0.30928385,0.0340331,5.342886,4154.088471
2026-03-21T19:31:54.915013+00:00,355,0.26107168,0.0304031,5.328619,4159.417090
2026-03-21T19:32:00.256987+00:00,356,0.33173013,0.042549,5.341974,4164.759064
2026-03-21T19:32:05.582520+00:00,357,0.28617692,0.0540055,5.325533,4170.084597
2026-03-21T19:32:10.926691+00:00,358,0.32793257,0.0282957,5.344171,4175.428768
2026-03-21T19:32:16.250723+00:00,359,0.37415999,0.0468849,5.324032,4180.752800
2026-03-21T19:32:21.601840+00:00,360,0.32971472,0.0435884,5.351117,4186.103917
2026-03-21T19:32:24.331059+00:00,361,0.35545647,0.0482938,2.729218,4188.833136
2026-03-21T19:32:30.144662+00:00,362,0.35206488,0.0589004,5.813600,4194.646736
2026-03-21T19:32:35.492637+00:00,363,0.27193892,0.0519228,5.347978,4199.994714
2026-03-21T19:32:40.857614+00:00,364,0.27022231,0.0381575,5.364977,4205.359691
2026-03-21T19:32:46.181978+00:00,365,0.36898834,0.0587165,5.324364,4210.684055
2026-03-21T19:32:51.544179+00:00,366,0.36967701,0.0399771,5.362202,4216.046256
2026-03-21T19:32:56.869371+00:00,367,0.2931473,0.0466398,5.325192,4221.371448
2026-03-21T19:33:02.199663+00:00,368,0.37452364,0.0610203,5.330292,4226.701740
2026-03-21T19:33:07.524967+00:00,369,0.33800888,0.0265055,5.325304,4232.027044
2026-03-21T19:33:12.867138+00:00,370,0.25991756,0.0398657,5.342171,4237.369215
2026-03-21T19:33:18.223785+00:00,371,0.33936104,0.0250921,5.356647,4242.725862
2026-03-21T19:33:23.568873+00:00,372,0.29413795,0.0447216,5.345088,4248.070949
2026-03-21T19:33:28.897035+00:00,373,0.33124125,0.0445546,5.328163,4253.399113
2026-03-21T19:33:34.227350+00:00,374,0.28370893,0.0394812,5.330314,4258.729427
2026-03-21T19:33:39.562163+00:00,375,0.31788567,0.0669925,5.334814,4264.064240
2026-03-21T19:33:44.925963+00:00,376,0.34308028,0.0267877,5.363799,4269.428039
2026-03-21T19:33:50.239772+00:00,377,0.29324204,0.0656467,5.313810,4274.741849
2026-03-21T19:33:55.558801+00:00,378,0.33141142,0.0358121,5.319029,4280.060878
2026-03-21T19:34:00.877859+00:00,379,0.30626553,0.046229,5.319058,4285.379936
2026-03-21T19:34:03.605578+00:00,380,0.30864626,0.0322889,2.727719,4288.107655
2026-03-21T19:34:09.373717+00:00,381,0.23665449,0.0252244,5.768136,4293.875791
2026-03-21T19:34:14.708440+00:00,382,0.33963305,0.050549,5.334726,4299.210517
2026-03-21T19:34:20.062332+00:00,383,0.36147356,0.0416744,5.353893,4304.564409
2026-03-21T19:34:25.394171+00:00,384,0.32806537,0.0936202,5.331839,4309.896248
2026-03-21T19:34:30.732438+00:00,385,0.33645484,0.0390795,5.338267,4315.234515
2026-03-21T19:34:36.071434+00:00,386,0.3045308,0.0329262,5.338996,4320.573511
2026-03-21T19:34:41.399990+00:00,387,0.36708492,0.071941,5.328555,4325.902066
2026-03-21T19:34:46.746962+00:00,388,0.3102079,0.0232589,5.346974,4331.249040
2026-03-21T19:34:52.080272+00:00,389,0.30430469,0.0351858,5.333310,4336.582349
2026-03-21T19:34:57.417954+00:00,390,0.3480337,0.0371038,5.337681,4341.920031
2026-03-21T19:35:02.786987+00:00,391,0.41041967,0.017223,5.369033,4347.289064
2026-03-21T19:35:08.112507+00:00,392,0.29865456,0.135902,5.325521,4352.614584
2026-03-21T19:35:13.482496+00:00,393,0.30464429,0.0424612,5.369988,4357.984573
2026-03-21T19:35:18.808407+00:00,394,0.3702758,0.0557555,5.325911,4363.310484
2026-03-21T19:35:24.136149+00:00,395,0.28714412,0.0215823,5.327742,4368.638226
2026-03-21T19:35:29.463997+00:00,396,0.31867841,0.0390836,5.327849,4373.966075
2026-03-21T19:35:34.783456+00:00,397,0.32226717,0.0348716,5.319459,4379.285533
2026-03-21T19:35:40.106543+00:00,398,0.31618026,0.0657104,5.323087,4384.608621
2026-03-21T19:35:42.822684+00:00,399,0.24638492,0.0115425,2.716141,4387.324762
2026-03-21T19:35:48.617284+00:00,400,0.34386367,0.0269472,5.794598,4393.119359
2026-03-21T19:40:42.172565+00:00,401,0.38430774,0.0529408,293.555283,4686.674642
2026-03-21T19:40:47.494054+00:00,402,0.3165555,0.0829367,5.321489,4691.996131
2026-03-21T19:40:52.844469+00:00,403,0.23386019,0.0556214,5.350415,4697.346546
2026-03-21T19:40:58.161123+00:00,404,0.25310683,0.0723653,5.316654,4702.663200
2026-03-21T19:41:03.538404+00:00,405,0.32893443,0.0383586,5.377279,4708.040480
2026-03-21T19:41:08.889029+00:00,406,0.29426342,0.061346,5.350626,4713.391106
2026-03-21T19:41:14.221715+00:00,407,0.24844509,0.0900659,5.332686,4718.723792
2026-03-21T19:41:19.569399+00:00,408,0.32713377,0.106811,5.347685,4724.071476
2026-03-21T19:41:24.908107+00:00,409,0.27319402,0.0409109,5.338709,4729.410185
2026-03-21T19:41:30.240332+00:00,410,0.25786191,0.054227,5.332225,4734.742410
2026-03-21T19:41:35.558118+00:00,411,0.27002615,0.0913898,5.317785,4740.060195
2026-03-21T19:41:40.884349+00:00,412,0.32898068,0.0349892,5.326231,4745.386426
2026-03-21T19:41:46.265620+00:00,413,0.26270622,0.0433932,5.381271,4750.767697
2026-03-21T19:41:51.714654+00:00,414,0.31304181,0.0397454,5.449034,4756.216731
2026-03-21T19:41:57.042734+00:00,415,0.33125189,0.0746325,5.328080,4761.544811
2026-03-21T19:42:02.404191+00:00,416,0.35098648,0.0134128,5.361457,4766.906268
2026-03-21T19:42:07.778312+00:00,417,0.33740553,0.0753262,5.374122,4772.280390
2026-03-21T19:42:10.490433+00:00,418,0.39522007,0.0258394,2.712120,4774.992509
2026-03-21T19:42:16.344811+00:00,419,0.32956326,0.0462938,5.854374,4780.846883
2026-03-21T19:42:21.695046+00:00,420,0.30169162,0.0426467,5.350240,4786.197123
2026-03-21T19:42:27.068656+00:00,421,0.41199398,0.0561426,5.373611,4791.570733
2026-03-21T19:42:32.417898+00:00,422,0.31180179,0.0482097,5.349242,4796.919975
2026-03-21T19:42:37.751034+00:00,423,0.43218189,0.0194362,5.333136,4802.253111
2026-03-21T19:42:43.095255+00:00,424,0.31798616,0.0336529,5.344221,4807.597332
2026-03-21T19:42:48.420400+00:00,425,0.32653478,0.0883042,5.325144,4812.922476
2026-03-21T19:42:53.764212+00:00,426,0.34529689,0.0535969,5.343813,4818.266289
2026-03-21T19:42:59.110142+00:00,427,0.34950331,0.0652509,5.345930,4823.612220
2026-03-21T19:43:04.493183+00:00,428,0.34698662,0.0396155,5.383040,4828.995260
2026-03-21T19:43:09.817275+00:00,429,0.30450848,0.0335116,5.324092,4834.319352
2026-03-21T19:43:15.153416+00:00,430,0.37905797,0.0230129,5.336141,4839.655493
2026-03-21T19:43:20.495417+00:00,431,0.31771755,0.0241747,5.342001,4844.997494
2026-03-21T19:43:25.828393+00:00,432,0.37678853,0.0622047,5.332975,4850.330470
2026-03-21T19:43:31.183665+00:00,433,0.36933887,0.0267405,5.355272,4855.685742
2026-03-21T19:43:36.522230+00:00,434,0.32291299,0.0570604,5.338565,4861.024307
2026-03-21T19:43:41.848482+00:00,435,0.33858001,0.0466739,5.326252,4866.350559
2026-03-21T19:43:47.185418+00:00,436,0.40684873,0.0899457,5.336935,4871.687494
2026-03-21T19:43:49.905310+00:00,437,0.27034163,0.030838,2.719893,4874.407387
2026-03-21T19:43:55.734307+00:00,438,0.3029393,0.0488439,5.828994,4880.236381
2026-03-21T19:44:01.065871+00:00,439,0.29081172,0.0601578,5.331566,4885.567948
2026-03-21T19:44:06.449118+00:00,440,0.27608877,0.0426414,5.383247,4890.951195
2026-03-21T19:44:11.794289+00:00,441,0.27122116,0.0473588,5.345171,4896.296366
2026-03-21T19:44:17.138010+00:00,442,0.38612565,0.0350536,5.343721,4901.640087
2026-03-21T19:44:22.484589+00:00,443,0.25268835,0.0453749,5.346578,4906.986665
2026-03-21T19:44:27.810526+00:00,444,0.34588724,0.047303,5.325938,4912.312603
2026-03-21T19:44:33.154509+00:00,445,0.27550805,0.0441279,5.343984,4917.656587
2026-03-21T19:44:38.483736+00:00,446,0.36333928,0.0550939,5.329226,4922.985812
2026-03-21T19:44:43.827931+00:00,447,0.32806394,0.0299099,5.344195,4928.330007
2026-03-21T19:44:49.200230+00:00,448,0.3130956,0.0476779,5.372299,4933.702307
2026-03-21T19:44:54.533363+00:00,449,0.31214964,0.0460905,5.333133,4939.035440
2026-03-21T19:44:59.876579+00:00,450,0.27905881,0.0681013,5.343216,4944.378656
2026-03-21T19:49:52.675093+00:00,451,0.33846807,0.0542714,292.798514,5237.177170
2026-03-21T19:49:57.993898+00:00,452,0.37532789,0.0268692,5.318804,5242.495975
2026-03-21T19:50:03.322220+00:00,453,0.25518936,0.0597181,5.328323,5247.824298
2026-03-21T19:50:08.657643+00:00,454,0.32896096,0.0410704,5.335422,5253.159720
2026-03-21T19:50:14.027784+00:00,455,0.28685281,0.0396604,5.370142,5258.529861
2026-03-21T19:50:16.735087+00:00,456,0.25871533,0.019742,2.707303,5261.237165
2026-03-21T19:50:22.525960+00:00,457,0.30376422,0.0475588,5.790869,5267.028034
2026-03-21T19:50:27.875353+00:00,458,0.30318177,0.0647814,5.349396,5272.377430
2026-03-21T19:50:33.241158+00:00,459,0.33716029,0.0408716,5.365806,5277.743235
2026-03-21T19:50:38.578317+00:00,460,0.28887436,0.0303556,5.337158,5283.080394
2026-03-21T19:50:43.918922+00:00,461,0.26943389,0.0203851,5.340605,5288.420999
2026-03-21T19:50:49.271425+00:00,462,0.26779521,0.0461177,5.352503,5293.773502
2026-03-21T19:50:54.641950+00:00,463,0.32879534,0.0394949,5.370525,5299.144026
2026-03-21T19:50:59.977539+00:00,464,0.33203924,0.0397286,5.335589,5304.479616
2026-03-21T19:51:05.334190+00:00,465,0.32505292,0.0812909,5.356652,5309.836267
2026-03-21T19:51:10.673369+00:00,466,0.28715703,0.0469335,5.339178,5315.175445
2026-03-21T19:51:16.008523+00:00,467,0.26997429,0.0259826,5.335155,5320.510600
2026-03-21T19:51:21.346943+00:00,468,0.31134844,0.0732884,5.338420,5325.849020
2026-03-21T19:51:26.685878+00:00,469,0.3132588,0.033619,5.338935,5331.187955
2026-03-21T19:51:32.028437+00:00,470,0.28969327,0.0363302,5.342559,5336.530514
2026-03-21T19:51:37.339246+00:00,471,0.32272187,0.0777438,5.310809,5341.841323
2026-03-21T19:51:42.646689+00:00,472,0.38206822,0.037553,5.307443,5347.148766
2026-03-21T19:51:47.976796+00:00,473,0.35496581,0.0647734,5.330107,5352.478873
2026-03-21T19:51:53.306409+00:00,474,0.27654052,0.0226039,5.329613,5357.808486
2026-03-21T19:51:56.010650+00:00,475,0.30679005,0.0509192,2.704242,5360.512727
2026-03-21T19:52:01.760744+00:00,476,0.3019433,0.0352758,5.750083,5366.262810
2026-03-21T19:52:07.127292+00:00,477,0.4003768,0.0366725,5.366559,5371.629369
2026-03-21T19:52:12.485575+00:00,478,0.3552711,0.118581,5.358283,5376.987652
2026-03-21T19:52:17.815081+00:00,479,0.31847253,0.028839,5.329506,5382.317158
2026-03-21T19:52:23.140019+00:00,480,0.36520559,0.0540489,5.324939,5387.642097
2026-03-21T19:52:28.470525+00:00,481,0.33914796,0.0312906,5.330505,5392.972601
2026-03-21T19:52:33.813607+00:00,482,0.33116776,0.060434,5.343083,5398.315684
2026-03-21T19:52:39.147417+00:00,483,0.31580368,0.0528436,5.333810,5403.649494
2026-03-21T19:52:44.481472+00:00,484,0.31751871,0.0265124,5.334055,5408.983549
2026-03-21T19:52:49.824151+00:00,485,0.30042577,0.0472747,5.342678,5414.326227
2026-03-21T19:52:55.187694+00:00,486,0.36807486,0.0767533,5.363545,5419.689772
2026-03-21T19:53:00.525955+00:00,487,0.37845379,0.0630916,5.338260,5425.028032
2026-03-21T19:53:05.862498+00:00,488,0.3297939,0.0406804,5.336543,5430.364575
2026-03-21T19:53:11.198247+00:00,489,0.32059729,0.0234819,5.335749,5435.700324
2026-03-21T19:53:16.540998+00:00,490,0.34340656,0.0313299,5.342750,5441.043075
2026-03-21T19:53:21.863655+00:00,491,0.31288701,0.0618854,5.322657,5446.365732
2026-03-21T19:53:27.200889+00:00,492,0.30145052,0.0363648,5.337234,5451.702966
2026-03-21T19:53:32.547796+00:00,493,0.31835061,0.0259348,5.346907,5457.049873
2026-03-21T19:53:35.256744+00:00,494,0.32009158,0.0304871,2.708940,5459.758814
2026-03-21T19:53:41.014098+00:00,495,0.2865752,0.0370757,5.757359,5465.516172
2026-03-21T19:53:46.365033+00:00,496,0.31810126,0.045414,5.350937,5470.867110
2026-03-21T19:53:51.745209+00:00,497,0.2984117,0.114864,5.380176,5476.247286
2026-03-21T19:53:57.068647+00:00,498,0.34145373,0.0296746,5.323437,5481.570723
2026-03-21T19:54:02.408100+00:00,499,0.34337908,0.0542567,5.339454,5486.910177
2026-03-21T19:54:07.737980+00:00,500,0.31585592,0.0535085,5.329880,5492.240057
