timestamp,global_step,loss,grad_norm_pre_clip,step_seconds,total_seconds
2026-03-21T16:50:28.819216+00:00,67,0.24994531,0.00712947,1.873399,615.643486
2026-03-21T16:50:30.688651+00:00,68,0.19676012,0.00560321,1.869436,617.512922
2026-03-21T16:50:32.554660+00:00,69,0.18525606,0.00529474,1.866009,619.378931
2026-03-21T16:50:34.420369+00:00,70,0.21793373,0.00591596,1.865708,621.244640
2026-03-21T16:50:36.287250+00:00,71,0.17176408,0.00504832,1.866882,623.111522
2026-03-21T16:50:38.153335+00:00,72,0.18558317,0.00566226,1.866084,624.977606
2026-03-21T16:50:40.024761+00:00,73,0.23750009,0.00625844,1.871426,626.849032
2026-03-21T16:50:41.904152+00:00,74,0.15048435,0.00450226,1.879385,628.728417
2026-03-21T16:50:43.766169+00:00,75,0.15493952,0.00494141,1.862024,630.590440
2026-03-21T16:50:44.738595+00:00,76,0.18785688,0.0040025,0.972426,631.562866
2026-03-21T16:50:46.839070+00:00,77,0.16672912,0.00482341,2.100472,633.663338
2026-03-21T16:50:48.709452+00:00,78,0.17934324,0.00532364,1.870385,635.533723
2026-03-21T16:50:50.567473+00:00,79,0.21553682,0.00535965,1.858021,637.391745
2026-03-21T16:50:52.471907+00:00,80,0.27759546,0.00608504,1.904434,639.296179
2026-03-21T16:50:54.338535+00:00,81,0.13418582,0.00444458,1.866627,641.162806
2026-03-21T16:50:56.243142+00:00,82,0.2336628,0.00574842,1.904608,643.067414
2026-03-21T16:50:58.116900+00:00,83,0.20018631,0.00509588,1.873757,644.941171
2026-03-21T16:50:59.993265+00:00,84,0.22635023,0.00613697,1.876365,646.817536
2026-03-21T16:51:01.861687+00:00,85,0.23173609,0.00563848,1.868421,648.685957
2026-03-21T16:51:03.730108+00:00,86,0.16693661,0.00457096,1.868422,650.554379
2026-03-21T16:51:05.587342+00:00,87,0.13466388,0.00590667,1.857234,652.411613
2026-03-21T16:51:07.462075+00:00,88,0.23326086,0.00598167,1.874733,654.286346
2026-03-21T16:51:09.328415+00:00,89,0.1973874,0.00544585,1.866340,656.152686
2026-03-21T16:51:11.206447+00:00,90,0.21311136,0.00526713,1.878032,658.030718
2026-03-21T16:51:13.058467+00:00,91,0.22334567,0.00581479,1.852019,659.882737
2026-03-21T16:51:14.964275+00:00,92,0.22893713,0.00595657,1.905809,661.788546
2026-03-21T16:51:16.824215+00:00,93,0.31596059,0.00664926,1.859940,663.648486
2026-03-21T16:51:18.680601+00:00,94,0.13755463,0.0045826,1.856386,665.504873
2026-03-21T16:51:19.657514+00:00,95,0.21283618,0.00355194,0.976912,666.481784
2026-03-21T16:51:21.787670+00:00,96,0.12378756,0.00383358,2.130154,668.611939
2026-03-21T16:51:23.648740+00:00,97,0.21833435,0.00624717,1.861072,670.473011
2026-03-21T16:51:25.511177+00:00,98,0.17522582,0.00545925,1.862438,672.335449
2026-03-21T16:51:27.374269+00:00,99,0.18566087,0.0053085,1.863091,674.198540
2026-03-21T16:51:29.241299+00:00,100,0.19795276,0.00543501,1.867030,676.065570
2026-03-21T16:55:59.447272+00:00,101,0.22093645,0.00575988,270.205973,946.271543
2026-03-21T16:56:01.348860+00:00,102,0.13662432,0.0039878,1.901588,948.173131
2026-03-21T16:56:03.225697+00:00,103,0.15736216,0.00552556,1.876829,950.049960
2026-03-21T16:56:05.111905+00:00,104,0.24911913,0.00620688,1.886216,951.936176
2026-03-21T16:56:06.992819+00:00,105,0.16728303,0.00475298,1.880914,953.817090
2026-03-21T16:56:08.857435+00:00,106,0.17366946,0.00480327,1.864616,955.681706
2026-03-21T16:56:10.754286+00:00,107,0.2530928,0.00645325,1.896851,957.578557
2026-03-21T16:56:12.755683+00:00,108,0.16651984,0.00472155,2.001397,959.579954
2026-03-21T16:56:14.638228+00:00,109,0.19422281,0.00590366,1.882546,961.462500
2026-03-21T16:56:16.504050+00:00,110,0.21586362,0.00572994,1.865822,963.328321
2026-03-21T16:56:18.369120+00:00,111,0.17345253,0.00476468,1.865070,965.193391
2026-03-21T16:56:20.241985+00:00,112,0.2091846,0.00449724,1.872865,967.066256
2026-03-21T16:56:22.114396+00:00,113,0.17998625,0.00535312,1.872410,968.938667
2026-03-21T16:56:23.101552+00:00,114,0.26463282,0.00421867,0.987156,969.925823
2026-03-21T16:56:25.275180+00:00,115,0.17296284,0.0049117,2.173624,972.099447
2026-03-21T16:56:27.155608+00:00,116,0.18076608,0.0047514,1.880433,973.979880
2026-03-21T16:56:29.075927+00:00,117,0.18400392,0.00528263,1.920319,975.900199
2026-03-21T16:56:30.951449+00:00,118,0.17674473,0.00446764,1.875522,977.775720
2026-03-21T16:56:32.878519+00:00,119,0.21169151,0.00635148,1.927070,979.702790
2026-03-21T16:56:34.749665+00:00,120,0.14623976,0.00473017,1.871146,981.573936
2026-03-21T16:56:36.651952+00:00,121,0.17779346,0.00529532,1.902288,983.476224
2026-03-21T16:56:38.574984+00:00,122,0.19794127,0.00523328,1.923032,985.399255
2026-03-21T16:56:40.479747+00:00,123,0.23070897,0.00616417,1.904763,987.304018
2026-03-21T16:56:42.349765+00:00,124,0.17724462,0.00520693,1.870018,989.174036
2026-03-21T16:56:44.216834+00:00,125,0.15122336,0.00477635,1.867068,991.041105
2026-03-21T16:56:46.086756+00:00,126,0.20288852,0.00521838,1.869923,992.911027
2026-03-21T16:56:48.018834+00:00,127,0.17885228,0.0052211,1.932079,994.843106
2026-03-21T16:56:49.889527+00:00,128,0.20680234,0.00538261,1.870693,996.713799
2026-03-21T16:56:51.770031+00:00,129,0.17807275,0.00678264,1.880504,998.594302
2026-03-21T16:56:53.695549+00:00,130,0.17732851,0.00593462,1.925517,1000.519820
2026-03-21T16:56:55.568782+00:00,131,0.18636438,0.00524397,1.873234,1002.393053
2026-03-21T16:56:57.449388+00:00,132,0.21177125,0.00576514,1.880606,1004.273659
2026-03-21T16:56:58.431783+00:00,133,0.24052145,0.00407078,0.982394,1005.256054
2026-03-21T16:57:00.590144+00:00,134,0.22335814,0.00540801,2.158359,1007.414412
2026-03-21T16:57:02.457780+00:00,135,0.14127952,0.0047059,1.867637,1009.282050
2026-03-21T16:57:04.330685+00:00,136,0.10077917,0.00382752,1.872906,1011.154956
2026-03-21T16:57:06.198193+00:00,137,0.15441924,0.00484567,1.867508,1013.022464
2026-03-21T16:57:08.100760+00:00,138,0.20817396,0.00542962,1.902566,1014.925031
2026-03-21T16:57:09.962167+00:00,139,0.22345701,0.00522059,1.861408,1016.786438
2026-03-21T16:57:11.854623+00:00,140,0.15966594,0.00450096,1.892457,1018.678895
